seqnames,starts,ends,set,gene_name,gene_start,diff_next,diff_prev
chr18,49715656,49912264,train,ACAA2,49813960,381133.0,253262.0
chr18,50096789,50293397,train,MYO5B,50195093,71429.0,381133.0
chr18,50168218,50364826,train,CFAP53,50266522,15252.0,71429.0
chr18,50183470,50380078,train,MBD1,50281774,6530.0,15252.0
chr18,50190000,50386608,train,CXXC1,50288304,86690.0,6530.0
chr18,50276690,50473298,train,SKA1,50374994,185083.0,86690.0
chr18,50461773,50658381,train,MAPK4,50560077,265325.0,185083.0
chr18,50727098,50923706,train,MRO,50825402,53331.0,265325.0
chr18,50780429,50977037,train,ME2,50878733,89257.0,53331.0
chr18,50869686,51066294,train,ELAC1,50967990,60403.0,89257.0
chr18,50930089,51126697,train,SMAD4,51028393,189911.0,60403.0
chr18,51120000,51316608,train,MEX3C,51218304,1121867.0,189911.0
chr18,52241867,52438475,train,DCC,52340171,1884617.0,1121867.0
chr18,54126484,54323092,train,MBD2,54224788,45240.0,1884617.0
chr18,54171724,54368332,train,POLI,54270028,87888.0,45240.0
chr18,54259612,54456220,train,STARD6/C18orf54,54357916/54357964,48.0,87888.0
chr18,54489452,54686060,train,DYNAP,54587756,130103.0,229792.0
chr18,54619555,54816163,train,RAB27B,54717859,241649.0,130103.0
chr18,54861204,55057812,train,CCDC68,54959508,705279.0,241649.0
chr18,55566483,55763091,train,TCF4,55664787,986813.0,705279.0
chr18,56553296,56749904,train,TXNL1,56651600,74.0,986813.0
chr18,56553370,56749978,train,WDR7,56651674,495387.0,74.0
chr18,57048757,57245365,train,BOD1L2,57147061,203751.0,495387.0
chr18,57252508,57449116,train,ST8SIA3,57350812,84872.0,203751.0
chr18,57337380,57533988,train,ONECUT2,57435684,151088.0,84872.0
chr18,57488468,57685076,train,FECH,57586772,35441.0,151088.0
chr18,57523909,57720517,train,NARS,57622213,180888.0,35441.0
chr18,57704797,57901405,train,ATP8B1,57803101,241265.0,180888.0
chr18,57946062,58142670,train,NEDD4L,58044366,584591.0,241265.0
chr18,58530653,58727261,train,ALPK2,58628957,42428.0,584591.0
chr18,58573081,58769689,train,MALT1,58671385,191214.0,42428.0
chr18,58764295,58960903,train,ZNF532,58862599,276877.0,191214.0
chr18,59041172,59237780,train,SEC11C,59139476,80691.0,276877.0
chr18,59121863,59318471,train,GRP,59220167,53919.0,80691.0
chr18,59175782,59372390,train,RAX,59274086,44563.0,53919.0
chr18,59220345,59416953,train,CPLX4,59318649,41313.0,44563.0
chr18,59261658,59458266,train,LMAN1,59359962,337279.0,41313.0
chr18,59598937,59795545,train,CCBE1,59697241,202706.0,337279.0
chr18,59801643,59998251,train,PMAIP1,59899947,472828.0,202706.0
chr18,60274471,60471079,train,MC4R,60372775,960806.0,472828.0
chr18,61235277,61431885,valid,CDH20,61333581,560666.0,960806.0
chr18,61795943,61992551,valid,RNF152,61894247,292871.0,560666.0
chr18,62088814,62285422,valid,PIGN,62187118,139.0,292871.0
chr18,62088953,62285561,valid,KIAA1468,62187257,138029.0,139.0
chr18,62226982,62423590,valid,TNFRSF11A,62325286,197720.0,138029.0
chr18,62424702,62621310,valid,ZCCHC2,62523006,192443.0,197720.0
chr18,62617145,62813753,valid,PHLPP1,62715449,604679.0,192443.0
chr18,63221824,63418432,valid,BCL2,63320128,47199.0,604679.0
chr18,63269023,63465631,valid,KDSR,63367327,55136.0,47199.0
chr18,63324159,63520767,valid,VPS4B,63422463,54297.0,55136.0
chr18,63378456,63575064,valid,SERPINB5,63476760,79399.0,54297.0
chr18,63457855,63654463,valid,SERPINB12,63556159,30829.0,79399.0
chr18,63488684,63685292,valid,SERPINB13,63586988,57310.0,30829.0
chr18,63545994,63742602,valid,SERPINB4,63644298,3280.0,57310.0
chr18,63549274,63745882,valid,SERPINB11,63647578,14385.0,3280.0
chr18,63563659,63760267,valid,SERPINB3,63661963,90971.0,14385.0
chr18,63654630,63851238,valid,SERPINB7,63752934,118757.0,90971.0
chr18,63773387,63969995,valid,SERPINB2,63871691,36268.0,118757.0
chr18,63809655,64006263,valid,SERPINB10,63907959,41341.0,36268.0
chr18,63850996,64047604,valid,HMSD,63949300,20881.0,41341.0
chr18,63871877,64068485,valid,SERPINB8,63970181,1780070.0,20881.0
chr18,65651947,65848555,valid,CDH7,65750251,853887.0,1780070.0
chr18,66505834,66702442,valid,CDH19,66604138,912842.0,853887.0
chr18,67418676,67615284,valid,DSEL,67516980,1198228.0,912842.0
chr18,68616904,68813512,train,TMX3,68715208,90.0,1198228.0
chr18,68616994,68813602,train,CCDC102B,68715298,685756.0,90.0
chr18,69302750,69499358,train,DOK6,69401054,560749.0,685756.0
chr18,69863499,70060107,train,CD226,69961803,244142.0,560749.0
chr18,70107641,70304249,train,RTTN,70205945,82955.0,244142.0
chr18,70190596,70387204,train,SOCS6,70288900,2349621.0,82955.0
chr18,72540217,72736825,train,CBLN2,72638521,229625.0,2349621.0
chr18,72769842,72966450,train,NETO1,72868146,1279719.0,229625.0
chr18,74049561,74246169,train,FBXO15,74147865,645.0,1279719.0
chr18,74050206,74246814,train,TIMM21,74148510,143506.0,645.0
chr18,74193712,74390320,train,CYB5A,74292016,23796.0,143506.0
chr18,74217508,74414116,train,C18orf63,74315812,142132.0,23796.0
chr18,74359640,74556248,train,FAM69C,74457944,37871.0,142132.0
chr18,74397511,74594119,train,CNDP2,74495815,38624.0,37871.0
chr18,74436135,74632743,train,CNDP1,74534439,63430.0,38624.0
chr18,74499565,74696173,train,ZNF407,74597869,611479.0,63430.0
chr18,75111044,75307652,train,ZADH2,75209348,1406.0,611479.0
chr18,75112450,75309058,train,TSHZ1,75210754,216949.0,1406.0
chr18,75329399,75526007,train,SMIM21,75427703,1067487.0,216949.0
chr18,76396886,76593494,train,ZNF516,76495190,327416.0,1067487.0
chr18,76724302,76920910,train,ZNF236,76822606,311077.0,327416.0
chr18,77035379,77231987,train,MBP,77133683,116865.0,311077.0
chr18,77152244,77348852,train,GALR1,77250548,1729726.0,116865.0
chr18,78881970,79078578,train,SALL3,78980274,89010.0,1729726.0
chr18,78970980,79167588,train,ATP9B,79069284,326571.0,89010.0
chr18,79297551,79494159,train,NFATC1,79395855,283945.0,326571.0
chr18,79581496,79778104,train,CTDP1,79679800,183867.0,283945.0
chr18,79765363,79961971,train,KCNG2,79863667,87997.0,183867.0
chr18,79853360,80049968,train,PQLC1,79951664,12896.0,87997.0
chr18,79866256,80062864,train,HSBP1L1,79964560,69389.0,12896.0
chr18,79935645,80132253,train,TXNL4A,80033949,408.0,69389.0
chr18,79936053,80132661,train,RBFA,80034357,47795.0,408.0
chr18,79983848,80180456,train,RP11-795F19.5,80082152,26878.0,47795.0
chr18,80010726,80207334,train,ADNP2,80109030,138516.0,26878.0
chr18,80149242,80345850,train,PARD6G,80247546,inf,138516.0
chr19,193200,389808,train,PLPP2,291504,53311.0,inf
chr19,246511,443119,train,MIER2,344815,31855.0,53311.0
chr19,278366,474974,train,THEG,376670,32500.0,31855.0
chr19,310866,507474,train,C2CD4C,409170,51826.0,32500.0
chr19,362692,559300,train,SHC2,460996,13987.0,51826.0
chr19,376679,573287,train,ODF3L2,474983,14192.0,13987.0
chr19,390871,587479,train,MADCAM1,489175,18658.0,14192.0
chr19,409529,606137,train,TPGS1,507833,23878.0,18658.0
chr19,433407,630015,train,CDC34,531711,12322.0,23878.0
chr19,445729,642337,train,GZMM,544033,27243.0,12322.0
chr19,472972,669580,train,BSG,571276,18616.0,27243.0
chr19,491588,688196,train,HCN2,589892,43712.0,18616.0
chr19,535300,731908,train,POLRMT,633604,6290.0,43712.0
chr19,541590,738198,train,FGF22,639894,23383.0,6290.0
chr19,564973,761581,train,RNF126,663277,13087.0,23383.0
chr19,578060,774668,train,FSTL3,676364,19134.0,13087.0
chr19,597194,793802,train,PRSS57,695498,13440.0,19134.0
chr19,610634,807242,train,PALM,708938,42187.0,13440.0
chr19,652821,849429,train,MISP,751125,45949.0,42187.0
chr19,698770,895378,train,PTBP1,797074,24903.0,45949.0
chr19,723673,920281,train,PLPPR3,821977,3119.0,24903.0
chr19,726792,923400,train,AZU1,825096,15863.0,3119.0
chr19,742655,939263,train,PRTN3,840959,10054.0,15863.0
chr19,752709,949317,train,ELANE,851013,8629.0,10054.0
chr19,761338,957946,train,CFD,859642,33576.0,8629.0
chr19,794914,991522,train,MED16,893218,20027.0,33576.0
chr19,814941,1011549,train,R3HDM4,913245,4041.0,20027.0
chr19,818982,1015590,train,KISS1R,917286,8494.0,4041.0
chr19,827476,1024084,train,ARID3A,925780,58490.0,8494.0
chr19,885966,1082574,train,WDR18,984270,16148.0,58490.0
chr19,902114,1098722,train,GRIN3B,1000418,20761.0,16148.0
chr19,922875,1119483,train,TMEM259,1021179,5401.0,20761.0
chr19,928276,1124884,train,CNN2,1026580,13520.0,5401.0
chr19,941796,1138404,train,ABCA7,1040100,25822.0,13520.0
chr19,967618,1164226,train,ARHGAP45,1065922,29458.0,25822.0
chr19,997076,1193684,train,POLR2E,1095380,8545.0,29458.0
chr19,1005621,1202229,train,GPX4,1103925,70358.0,8545.0
chr19,1075979,1272587,train,SBNO2,1174283,3274.0,70358.0
chr19,1079253,1275861,train,STK11,1177557,60470.0,3274.0
chr19,1139723,1336331,train,CBARP,1238027,3718.0,60470.0
chr19,1143441,1340049,train,ATP5D,1241745,6807.0,3718.0
chr19,1150248,1346856,train,MIDN,1248552,10831.0,6807.0
chr19,1161079,1357687,train,CIRBP,1259383,16054.0,10831.0
chr19,1177133,1373741,train,C19orf24,1275437,10716.0,16054.0
chr19,1187849,1384457,train,EFNA2,1286153,68557.0,10716.0
chr19,1256406,1453014,train,MUM1,1354710,28816.0,68557.0
chr19,1285222,1481830,train,NDUFS7,1383526,18044.0,28816.0
chr19,1303266,1499874,train,GAMT,1401570,5998.0,18044.0
chr19,1309264,1505872,train,DAZAP1,1407568,30789.0,5998.0
chr19,1340053,1536661,train,RPS15,1438357,7944.0,30789.0
chr19,1347997,1544605,train,APC2,1446301,33255.0,7944.0
chr19,1381252,1577860,train,C19orf25,1479556,11190.0,33255.0
chr19,1392442,1589050,train,PCSK4/REEP6,1490746/1490752,6.0,11190.0
chr19,1415300,1611908,train,ADAMTSL5,1513604,10469.0,22852.0
chr19,1425769,1622377,train,PLK5,1524073,43985.0,10469.0
chr19,1469754,1666362,train,MEX3D,1568058,24743.0,43985.0
chr19,1494497,1691105,train,MBD3,1592801,12689.0,24743.0
chr19,1507186,1703794,train,UQCR11,1605490,47115.0,12689.0
chr19,1554301,1750909,train,TCF3,1652605,99767.0,47115.0
chr19,1654068,1850676,train,ONECUT3,1752372,59904.0,99767.0
chr19,1713972,1910580,train,ATP8B3,1812276,36187.0,59904.0
chr19,1750159,1946767,train,REXO1,1848463,15105.0,36187.0
chr19,1765264,1961872,train,KLF16,1863568,21979.0,15105.0
chr19,1787243,1983851,train,ABHD17A,1885547,19666.0,21979.0
chr19,1806909,2003517,train,SCAMP4,1905213,2805.0,19666.0
chr19,1809714,2006322,train,ADAT3,1908018,33130.0,2805.0
chr19,1842844,2039452,train,CSNK1G2,1941148,93733.0,33130.0
chr19,1936577,2133185,train,BTBD2,2034881,16363.0,93733.0
chr19,1952940,2149548,train,MKNK2,2051244,45429.0,16363.0
chr19,1998369,2194977,train,MOB3A,2096673,195.0,45429.0
chr19,1998564,2195172,train,IZUMO4,2096868,67280.0,195.0
chr19,2065844,2262452,train,DOT1L,2164148,317.0,67280.0
chr19,2066161,2262769,train,AP3D1,2164465,73239.0,317.0
chr19,2139400,2336008,train,PLEKHJ1,2237704,89.0,73239.0
chr19,2139489,2336097,train,SF3A2,2237793,11515.0,89.0
chr19,2151004,2347612,train,AMH,2249308,20451.0,11515.0
chr19,2171455,2368063,train,JSRP1,2269759,531.0,20451.0
chr19,2171986,2368594,train,OAZ1,2270290,11886.0,531.0
chr19,2183872,2380480,train,C19orf35,2282176,9848.0,11886.0
chr19,2193720,2390328,train,LINGO3,2292024,36590.0,9848.0
chr19,2230310,2426918,train,LSM7/SPPL2B,2328614/2328620,6.0,36590.0
chr19,2291481,2488089,train,TMPRSS9,2389785,37852.0,61165.0
chr19,2329333,2525941,train,TIMM13,2427637,29359.0,37852.0
chr19,2358692,2555300,train,LMNB2,2456996,19130.0,29359.0
chr19,2377822,2574430,train,GADD45B,2476126,226583.0,19130.0
chr19,2604405,2801013,train,GNG7,2702709,18709.0,226583.0
chr19,2623114,2819722,train,DIRAS1,2721418,18734.0,18709.0
chr19,2641848,2838456,train,SLC39A3,2740152,43219.0,18734.0
chr19,2685067,2881675,train,SGTA,2783371,2088.0,43219.0
chr19,2687155,2883763,train,THOP1,2785459,34414.0,2088.0
chr19,2721569,2918177,train,ZNF554,2819873,21561.0,34414.0
chr19,2743130,2939738,train,ZNF555,2841434,25900.0,21561.0
chr19,2769030,2965638,train,ZNF556,2867334,33563.0,25900.0
chr19,2802593,2999201,train,ZNF57,2900897,44074.0,33563.0
chr19,2846667,3043275,train,ZNF77,2944971,32474.0,44074.0
chr19,2879141,3075749,train,TLE6,2977445,70190.0,32474.0
chr19,2949331,3145939,train,TLE2,3047635,15472.0,70190.0
chr19,2964803,3161411,train,AES,3063107,31302.0,15472.0
chr19,2996105,3192713,train,GNA11,3094409,41783.0,31302.0
chr19,3037888,3234496,train,GNA15,3136192,36153.0,41783.0
chr19,3074041,3270649,train,S1PR4,3172345,13217.0,36153.0
chr19,3087258,3283866,train,NCLN,3185562,39140.0,13217.0
chr19,3126398,3323006,train,CELF5,3224702,134860.0,39140.0
chr19,3261258,3457866,train,NFIC,3359562,120980.0,134860.0
chr19,3382238,3578846,train,SMIM24,3480542,20398.0,120980.0
chr19,3402636,3599244,train,DOHH,3500940,5332.0,20398.0
chr19,3407968,3604576,train,FZR1,3506272,32881.0,5332.0
chr19,3440849,3637457,train,C19orf71,3539153,33623.0,32881.0
chr19,3474472,3671080,train,HMG20B,3572776,1514.0,33623.0
chr19,3475986,3672594,train,MFSD12,3574290,11262.0,1514.0
chr19,3487248,3683856,train,GIPC3,3585552,21288.0,11262.0
chr19,3508536,3705144,train,TBXA2R,3606840,19975.0,21288.0
chr19,3528511,3725119,train,CACTIN,3626815,73664.0,19975.0
chr19,3602175,3798783,train,PIP5K1C,3700479,7629.0,73664.0
chr19,3609804,3806412,train,TJP3,3708108,53591.0,7629.0
chr19,3663395,3860003,train,APBA3,3761699,964.0,53591.0
chr19,3664359,3860967,train,MRPL54,3762663,9558.0,964.0
chr19,3673917,3870525,train,RAX2,3772221,29908.0,9558.0
chr19,3703825,3900433,train,MATK,3802129,66903.0,29908.0
chr19,3770728,3967336,train,ZFR2,3869032,10831.0,66903.0
chr19,3781559,3978167,train,ATCAY,3879863,53239.0,10831.0
chr19,3834798,4031406,train,NMRK2,3933102,38021.0,53239.0
chr19,3872819,4069427,train,DAPK3,3971123,14346.0,38021.0
chr19,3887165,4083773,train,EEF2,3985469,22176.0,14346.0
chr19,3909341,4105949,train,PIAS4,4007645,59300.0,22176.0
chr19,3968641,4165249,train,ZBTB7A,4066945,57184.0,59300.0
chr19,4025825,4222433,train,MAP2K2,4124129,29471.0,57184.0
chr19,4055296,4251904,train,CREB3L3,4153600,29004.0,29471.0
chr19,4084300,4280908,train,SIRT6,4182604,749.0,29004.0
chr19,4085049,4281657,train,ANKRD24,4183353,46144.0,749.0
chr19,4131193,4327801,train,EBI3,4229497,18517.0,46144.0
chr19,4149710,4346318,train,CCDC94,4248014,30586.0,18517.0
chr19,4180296,4376904,train,SHD,4278600,23831.0,30586.0
chr19,4204127,4400735,train,TMIGD2,4302431,2168.0,23831.0
chr19,4206295,4402903,train,FSD1,4304599,38187.0,2168.0
chr19,4244482,4441090,train,STAP2,4342786,740.0,38187.0
chr19,4245222,4441830,train,MPND,4343526,57021.0,740.0
chr19,4302243,4498851,train,SH3GL1,4400547,2114.0,57021.0
chr19,4304357,4500965,train,CHAF1A,4402661,55161.0,2114.0
chr19,4359518,4556126,train,UBXN6,4457822,14464.0,55161.0
chr19,4373982,4570590,train,CTB-50L17.10,4472286,46179.0,14464.0
chr19,4420161,4616769,train,PLIN4,4518465,16759.0,46179.0
chr19,4436920,4633528,train,PLIN5,4535224,5250.0,16759.0
chr19,4442170,4638778,train,LRG1,4540474,19334.0,5250.0
chr19,4461504,4658112,train,SEMA6B,4559808,79709.0,19334.0
chr19,4541213,4737821,train,TNFAIP8L1,4639517,30853.0,79709.0
chr19,4572066,4768674,train,MYDGF,4670370,54303.0,30853.0
chr19,4626369,4822977,train,DPP9,4724673,67007.0,54303.0
chr19,4693376,4889984,train,FEM1A,4791680,40024.0,67007.0
chr19,4733400,4930008,train,TICAM1,4831704,36064.0,40024.0
chr19,4769464,4966072,train,PLIN3,4867768,35099.0,36064.0
chr19,4804563,5001171,train,ARRDC5,4902867,212.0,35099.0
chr19,4804775,5001383,train,UHRF1,4903079,66033.0,212.0
chr19,4870808,5067416,train,KDM4B,4969112,371691.0,66033.0
chr19,5242499,5439107,train,PTPRS,5340803,114627.0,371691.0
chr19,5357126,5553734,train,ZNRF4,5455430,112604.0,114627.0
chr19,5469730,5666338,train,TINCR,5568034,55000.0,112604.0
chr19,5524730,5721338,train,SAFB,5623034,1012.0,55000.0
chr19,5525742,5722350,train,SAFB2,5624046,50900.0,1012.0
chr19,5576642,5773250,train,RPL36,5674946,5657.0,50900.0
chr19,5582299,5778907,train,C19orf70,5680603,293.0,5657.0
chr19,5582592,5779200,train,HSD11B1L,5680896,39676.0,293.0
chr19,5622268,5818876,train,LONP1,5720572,104.0,39676.0
chr19,5622372,5818980,train,CATSPERD,5720676,64089.0,104.0
chr19,5686461,5883069,train,PRR22,5784765,6473.0,64089.0
chr19,5692934,5889542,train,DUS3L,5791238,32563.0,6473.0
chr19,5725497,5922105,train,NRTN,5823801,15930.0,32563.0
chr19,5741427,5938035,train,FUT6,5839731,11743.0,15930.0
chr19,5753170,5949778,train,FUT3,5851474,19066.0,11743.0
chr19,5772236,5968844,train,FUT5,5870540,33466.0,19066.0
chr19,5805702,6002310,train,NDUFA11,5904006,851.0,33466.0
chr19,5806553,6003161,train,VMAC,5904857,6911.0,851.0
chr19,5813464,6010072,train,CAPS,5911768,66374.0,6911.0
chr19,5879838,6076446,train,RANBP3,5978142,157104.0,66374.0
chr19,6036942,6233550,train,ACSBG2,6135246,64326.0,157104.0
chr19,6101268,6297876,train,RFX2,6199572,80376.0,64326.0
chr19,6181644,6378252,train,MLLT1,6279948,53681.0,80376.0
chr19,6235325,6431933,train,ACER1,6333629,27822.0,53681.0
chr19,6263147,6459755,train,CLPP,6361451,10981.0,27822.0
chr19,6274128,6470736,train,ALKBH7,6372432,6626.0,10981.0
chr19,6280754,6477362,train,PSPN,6379058,14923.0,6626.0
chr19,6295677,6492285,train,GTF2F1,6393981,30813.0,14923.0
chr19,6326490,6523098,train,KHSRP,6424794,8985.0,30813.0
chr19,6335475,6532083,train,SLC25A41,6433779,29997.0,8985.0
chr19,6365472,6562080,train,CRB3,6463776,1427.0,29997.0
chr19,6366899,6563507,train,SLC25A23,6465203,17354.0,1427.0
chr19,6384253,6580861,train,DENND1C,6482557,20291.0,17354.0
chr19,6404544,6601152,train,TUBB4A,6502848,28150.0,20291.0
chr19,6432694,6629302,train,TNFSF9,6530998,73105.0,28150.0
chr19,6505799,6702407,train,CD70,6604103,66485.0,73105.0
chr19,6572284,6768892,train,TNFSF14,6670588,59974.0,66485.0
chr19,6632258,6828866,train,C3,6730562,7041.0,59974.0
chr19,6639299,6835907,train,GPR108,6737603,321.0,7041.0
chr19,6639620,6836228,train,TRIP10,6737924,29664.0,321.0
chr19,6669284,6865892,train,SH2D3A,6767588,5125.0,29664.0
chr19,6674409,6871017,train,VAV1,6772713,114852.0,5125.0
chr19,6789261,6985869,train,ADGRE1,6887565,133885.0,114852.0
chr19,6923146,7119754,train,CTB-25J19.1,7021450,9127.0,133885.0
chr19,6932273,7128881,train,MBD3L5,7030577,9602.0,9127.0
chr19,6941875,7138483,train,MBD3L4,7040179,9141.0,9602.0
chr19,6951016,7147624,train,MBD3L2,7049320,9320.0,9141.0
chr19,6960336,7156944,train,MBD3L3,7058640,10803.0,9320.0
chr19,6971139,7167747,train,ZNF557,7069443,224591.0,10803.0
chr19,7195730,7392338,train,INSR,7294034,54908.0,224591.0
chr19,7250638,7447246,train,CTB-133G6.1,7348942,46170.0,54908.0
chr19,7296808,7493416,train,ARHGEF18,7395112,97863.0,46170.0
chr19,7394671,7591279,train,C19orf45,7492975,4474.0,97863.0
chr19,7399145,7595753,train,PEX11G,7497449,17842.0,4474.0
chr19,7416987,7613595,train,ZNF358,7515291,7334.0,17842.0
chr19,7424321,7620929,train,MCOLN1,7522625,11384.0,7334.0
chr19,7435705,7632313,train,PNPLA6,7534009,61892.0,11384.0
chr19,7497597,7694205,train,CAMSAP3,7595901,33664.0,61892.0
chr19,7531261,7727869,train,XAB2,7629565,171.0,33664.0
chr19,7531432,7728040,train,PET100,7629736,4012.0,171.0
chr19,7535444,7732052,train,PCP2,7633748,3242.0,4012.0
chr19,7538686,7735294,train,STXBP2,7636990,32053.0,3242.0
chr19,7570739,7767347,train,RETN,7669043,7584.0,32053.0
chr19,7578323,7774931,train,MCEMP1,7676627,4215.0,7584.0
chr19,7582538,7779146,train,TRAPPC5,7680842,21304.0,4215.0
chr19,7603842,7800450,train,FCER2,7702146,31760.0,21304.0
chr19,7635602,7832210,train,CLEC4G,7733906,13658.0,31760.0
chr19,7649260,7845868,train,CD209,7747564,15584.0,13658.0
chr19,7664844,7861452,train,CLEC4M,7763148,67084.0,15584.0
chr19,7731928,7928536,train,EVI5L,7830232,44147.0,67084.0
chr19,7776075,7972683,train,PRR36,7874379,14125.0,44147.0
chr19,7790200,7986808,train,LRRC8E,7888504,15338.0,14125.0
chr19,7805538,8002146,train,MAP2K7,7903842,12302.0,15338.0
chr19,7817840,8014448,train,TGFBR3L,7916144,4171.0,12302.0
chr19,7822011,8018619,train,SNAPC2,7920315,5851.0,4171.0
chr19,7827862,8024470,train,CTXN1,7926166,17754.0,5851.0
chr19,7845616,8042224,train,TIMM44,7943920,61739.0,17754.0
chr19,7907355,8103963,train,ELAVL1,8005659,47107.0,61739.0
chr19,7954462,8151070,train,CCL25,8052766,97080.0,47107.0
chr19,8051542,8248150,train,FBN3,8149846,56889.0,97080.0
